"datetime	do_perc	temp_c"
"6/5/2019 7:30	0.66	20.6"
"6/5/2019 7:45	0.68	20.64"
"6/5/2019 8:00	0.81	20.66"
"6/5/2019 8:15	0.7	20.7"
"6/5/2019 8:30	0.58	20.74"
"6/5/2019 8:45	0.66	20.78"
"6/5/2019 9:00	0.65	20.82"
"6/5/2019 9:15	0.74	20.88"
"6/5/2019 9:30	0.65	20.94"
"6/5/2019 9:45	0.7	21.02"
"6/5/2019 10:00	0.88	21.12"
"6/5/2019 10:15	1.32	21.2"
"6/5/2019 10:30	2.39	21.28"
"6/5/2019 10:45	1.72	21.36"
"6/5/2019 11:00	1.94	21.44"
"6/5/2019 11:15	2.09	21.54"
"6/5/2019 11:30	3.18	21.64"
"6/5/2019 11:45	3.34	21.76"
"6/5/2019 12:00	3.19	21.86"
"6/5/2019 12:15	3.72	21.96"
"6/5/2019 12:30	3.87	22.02"
"6/5/2019 12:45	3.91	22.14"
"6/5/2019 13:00	5.29	22.24"
"6/5/2019 13:15	5.15	22.32"
"6/5/2019 13:30	5.31	22.4"
"6/5/2019 13:45	5.28	22.46"
"6/5/2019 14:00	5.37	22.54"
"6/5/2019 14:15	5.15	22.6"
"6/5/2019 14:30	4.82	22.68"
"6/5/2019 14:45	5.75	22.74"
"6/5/2019 15:00	3.3	22.78"
"6/5/2019 15:15	5.52	22.84"
"6/5/2019 15:30	4.86	22.88"
"6/5/2019 15:45	5.5	22.92"
"6/5/2019 16:00	5.27	22.94"
"6/5/2019 16:15	6.02	22.98"
"6/5/2019 16:30	5.38	22.98"
"6/5/2019 16:45	5.34	23"
"6/5/2019 17:00	4.62	23"
"6/5/2019 17:15	4.07	22.98"
"6/5/2019 17:30	6.1	22.98"
"6/5/2019 17:45	5.38	22.98"
"6/5/2019 18:00	4.75	22.98"
"6/5/2019 18:15	4.13	22.96"
"6/5/2019 18:30	4.07	22.94"
"6/5/2019 18:45	4.01	22.96"
"6/5/2019 19:00	3.73	22.94"
"6/5/2019 19:15	3.01	22.94"
"6/5/2019 19:30	3.54	22.96"
"6/5/2019 19:45	2.55	22.96"
"6/5/2019 20:00	2.72	22.96"
"6/5/2019 20:15	2.12	22.96"
"6/5/2019 20:30	2.53	22.98"
"6/5/2019 20:45	2.24	22.98"
"6/5/2019 21:00	1.7	22.98"
"6/5/2019 21:15	2.1	22.98"
"6/5/2019 21:30	2.08	23"
"6/5/2019 21:45	1.97	23"
"6/5/2019 22:00	1.56	22.98"
"6/5/2019 22:15	1.45	22.98"
"6/5/2019 22:30	1.7	22.98"
"6/5/2019 22:45	1.02	22.96"
"6/5/2019 23:00	1.18	22.92"
"6/5/2019 23:15	0.9	22.88"
"6/5/2019 23:30	0.58	22.82"
"6/5/2019 23:45	0.74	22.76"
"6/6/2019 0:00	0.8	22.7"
"6/6/2019 0:15	0.44	22.62"
"6/6/2019 0:30	0.54	22.54"
"6/6/2019 0:45	0.79	22.48"
"6/6/2019 1:00	0.7	22.38"
"6/6/2019 1:15	0.68	22.3"
"6/6/2019 1:30	0.81	22.22"
"6/6/2019 1:45	0.78	22.14"
"6/6/2019 2:00	0.9	22.08"
"6/6/2019 2:15	0.86	21.98"
"6/6/2019 2:30	1.04	21.9"
"6/6/2019 2:45	1.4	21.8"
"6/6/2019 3:00	1.12	21.74"
"6/6/2019 3:15	1.31	21.66"
"6/6/2019 3:30	0.9	21.6"
"6/6/2019 3:45	0.57	21.54"
"6/6/2019 4:00	0.57	21.48"
"6/6/2019 4:15	1.38	21.38"
"6/6/2019 4:30	1.27	21.32"
"6/6/2019 4:45	2.21	21.24"
"6/6/2019 5:00	2.93	21.16"
"6/6/2019 5:15	2.2	21.1"
"6/6/2019 5:30	2.53	21.06"
"6/6/2019 5:45	3.05	20.98"
"6/6/2019 6:00	2.48	20.92"
"6/6/2019 6:15	1.76	20.88"
"6/6/2019 6:30	2.04	20.86"
"6/6/2019 6:45	1.28	20.82"
"6/6/2019 7:00	1.24	20.8"
"6/6/2019 7:15	0.76	20.8"
"6/6/2019 7:30	0.51	20.82"
"6/6/2019 7:45	0.47	20.84"
"6/6/2019 8:00	0.43	20.86"
"6/6/2019 8:15	0.4	20.88"
"6/6/2019 8:30	0.66	20.9"
"6/6/2019 8:45	0.72	20.92"
"6/6/2019 9:00	1.27	20.96"
"6/6/2019 9:15	1.53	21.02"
"6/6/2019 9:30	2.21	21.08"
"6/6/2019 9:45	2.48	21.14"
"6/6/2019 10:00	2.79	21.22"
"6/6/2019 10:15	2.23	21.3"
"6/6/2019 10:30	2.9	21.4"
"6/6/2019 10:45	3.57	21.48"
"6/6/2019 11:00	4.04	21.56"
"6/6/2019 11:15	4.78	21.68"
"6/6/2019 11:30	4.98	21.78"
"6/6/2019 11:45	5.8	21.88"
"6/6/2019 12:00	4.78	21.98"
"6/6/2019 12:15	6.14	22.06"
"6/6/2019 12:30	6.5	22.14"
"6/6/2019 12:45	6.12	22.24"
"6/6/2019 13:00	7.5	22.34"
"6/6/2019 13:15	7.94	22.4"
"6/6/2019 13:30	7.87	22.48"
"6/6/2019 13:45	8.48	22.56"
"6/6/2019 14:00	8.8	22.62"
"6/6/2019 14:15	8.7	22.7"
"6/6/2019 14:30	9.22	22.76"
"6/6/2019 14:45	9.41	22.82"
"6/6/2019 15:00	9.26	22.86"
"6/6/2019 15:15	9.1	22.9"
"6/6/2019 15:30	9.62	22.96"
"6/6/2019 15:45	9.49	22.98"
"6/6/2019 16:00	9.74	23"
"6/6/2019 16:15	10.08	23.02"
"6/6/2019 16:30	10.29	23.04"
"6/6/2019 16:45	10.31	23.06"
"6/6/2019 17:00	10.23	23.08"
"6/6/2019 17:15	10.08	23.1"
"6/6/2019 17:30	9.66	23.1"
"6/6/2019 17:45	9.86	23.1"
"6/6/2019 18:00	8.57	23.1"
"6/6/2019 18:15	9.37	23.1"
"6/6/2019 18:30	8.22	23.08"
"6/6/2019 18:45	7.68	23.06"
"6/6/2019 19:00	6.46	23.04"
"6/6/2019 19:15	5.14	23.02"
"6/6/2019 19:30	5.27	23"
"6/6/2019 19:45	4.13	22.98"
"6/6/2019 20:00	6.01	22.96"
"6/6/2019 20:15	4.58	22.92"
"6/6/2019 20:30	3.71	22.86"
"6/6/2019 20:45	2.86	22.8"
"6/6/2019 21:00	2.36	22.74"
"6/6/2019 21:15	2.39	22.66"
"6/6/2019 21:30	2.58	22.6"
"6/6/2019 21:45	2.29	22.52"
"6/6/2019 22:00	3.14	22.42"
"6/6/2019 22:15	3.27	22.34"
"6/6/2019 22:30	2.49	22.24"
"6/6/2019 22:45	2.1	22.14"
"6/6/2019 23:00	2.11	22.08"
"6/6/2019 23:15	1.68	22"
"6/6/2019 23:30	0.99	21.92"
"6/6/2019 23:45	0.73	21.84"
"6/7/2019 0:00	0.66	21.74"
"6/7/2019 0:15	1.05	21.66"
"6/7/2019 0:30	2.37	21.56"
"6/7/2019 0:45	5.36	21.46"
"6/7/2019 1:00	4.58	21.38"
"6/7/2019 1:15	5.56	21.28"
"6/7/2019 1:30	6.37	21.16"
"6/7/2019 1:45	6.61	21.04"
"6/7/2019 2:00	6.18	20.94"
"6/7/2019 2:15	6.74	20.86"
"6/7/2019 2:30	5.92	20.76"
"6/7/2019 2:45	5.67	20.66"
"6/7/2019 3:00	5.5	20.54"
"6/7/2019 3:15	4.77	20.44"
"6/7/2019 3:30	4.91	20.32"
"6/7/2019 3:45	4.98	20.22"
"6/7/2019 4:00	4.56	20.1"
"6/7/2019 4:15	3.66	20"
"6/7/2019 4:30	3.83	19.94"
"6/7/2019 4:45	4.19	19.86"
"6/7/2019 5:00	3.71	19.76"
"6/7/2019 5:15	3.82	19.7"
"6/7/2019 5:30	3.55	19.62"
"6/7/2019 5:45	3.78	19.54"
"6/7/2019 6:00	3.38	19.48"
"6/7/2019 6:15	3.5	19.4"
"6/7/2019 6:30	3.62	19.36"
"6/7/2019 6:45	3.11	19.32"
"6/7/2019 7:00	3.2	19.26"
"6/7/2019 7:15	3.21	19.24"
"6/7/2019 7:30	2.32	19.24"
"6/7/2019 7:45	2.29	19.26"
"6/7/2019 8:00	2.87	19.28"
"6/7/2019 8:15	2.71	19.3"
"6/7/2019 8:30	2.6	19.34"
"6/7/2019 8:45	2.54	19.38"
"6/7/2019 9:00	3.09	19.4"
"6/7/2019 9:15	3.83	19.46"
"6/7/2019 9:30	2.86	19.52"
"6/7/2019 9:45	2.98	19.58"
"6/7/2019 10:00	2.16	19.64"
"6/7/2019 10:15	2.04	19.72"
"6/7/2019 10:30	2.15	19.78"
"6/7/2019 10:45	1.95	19.86"
"6/7/2019 11:00	3.05	19.96"
"6/7/2019 11:15	2.88	20.04"
"6/7/2019 11:30	3.11	20.12"
"6/7/2019 11:45	3.72	20.22"
"6/7/2019 12:00	3.66	20.3"
"6/7/2019 12:15	3.7	20.4"
"6/7/2019 12:30	4.16	20.48"
"6/7/2019 12:45	4.44	20.58"
"6/7/2019 13:00	5.26	20.66"
"6/7/2019 13:15	5.92	20.74"
"6/7/2019 13:30	6.1	20.84"
"6/7/2019 13:45	6.83	20.92"
"6/7/2019 14:00	6.07	21"
"6/7/2019 14:15	6.05	21.08"
"6/7/2019 14:30	6.7	21.16"
"6/7/2019 14:45	6.54	21.22"
"6/7/2019 15:00	6.55	21.28"
"6/7/2019 15:15	5.73	21.32"
"6/7/2019 15:30	5.3	21.36"
"6/7/2019 15:45	6.53	21.38"
"6/7/2019 16:00	6.7	21.4"
"6/7/2019 16:15	6.59	21.42"
"6/7/2019 16:30	6.86	21.44"
"6/7/2019 16:45	7.01	21.44"
"6/7/2019 17:00	6.7	21.44"
"6/7/2019 17:15	5.82	21.46"
"6/7/2019 17:30	5.93	21.44"
"6/7/2019 17:45	5.76	21.42"
"6/7/2019 18:00	5.35	21.42"
"6/7/2019 18:15	4.88	21.4"
"6/7/2019 18:30	4.23	21.38"
"6/7/2019 18:45	2.66	21.36"
"6/7/2019 19:00	2.98	21.34"
"6/7/2019 19:15	3.21	21.32"
"6/7/2019 19:30	3.31	21.28"
"6/7/2019 19:45	2.79	21.26"
"6/7/2019 20:00	2.58	21.26"
"6/7/2019 20:15	2.35	21.24"
"6/7/2019 20:30	2.4	21.22"
"6/7/2019 20:45	2.25	21.22"
"6/7/2019 21:00	2.1	21.18"
"6/7/2019 21:15	1.76	21.16"
"6/7/2019 21:30	1.55	21.16"
"6/7/2019 21:45	1.44	21.14"
"6/7/2019 22:00	1.31	21.14"
"6/7/2019 22:15	1.17	21.14"
"6/7/2019 22:30	1.32	21.14"
"6/7/2019 22:45	1.41	21.14"
"6/7/2019 23:00	1.1	21.14"
"6/7/2019 23:15	1.01	21.12"
"6/7/2019 23:30	0.78	21.1"
"6/7/2019 23:45	0.67	21.06"
"6/8/2019 0:00	0.67	21.04"
"6/8/2019 0:15	0.42	20.98"
"6/8/2019 0:30	0.37	20.94"
"6/8/2019 0:45	0.4	20.9"
"6/8/2019 1:00	0.24	20.84"
"6/8/2019 1:15	0.15	20.78"
"6/8/2019 1:30	0.15	20.72"
"6/8/2019 1:45	1.31	20.64"
"6/8/2019 2:00	2.23	20.56"
"6/8/2019 2:15	3.85	20.48"
"6/8/2019 2:30	5.56	20.4"
"6/8/2019 2:45	7.05	20.32"
"6/8/2019 3:00	8.32	20.22"
"6/8/2019 3:15	8.11	20.1"
"6/8/2019 3:30	8.12	19.98"
"6/8/2019 3:45	8.11	19.86"
"6/8/2019 4:00	7.48	19.78"
"6/8/2019 4:15	7.32	19.72"
"6/8/2019 4:30	7.31	19.6"
"6/8/2019 4:45	6.95	19.5"
"6/8/2019 5:00	7.15	19.38"
"6/8/2019 5:15	6.95	19.28"
"6/8/2019 5:30	7.03	19.18"
"6/8/2019 5:45	6.93	19.08"
"6/8/2019 6:00	6.19	18.98"
"6/8/2019 6:15	4.94	18.9"
"6/8/2019 6:30	5.28	18.84"
"6/8/2019 6:45	5.82	18.8"
"6/8/2019 7:00	5.27	18.78"
"6/8/2019 7:15	4.89	18.74"
"6/8/2019 7:30	5.08	18.74"
"6/8/2019 7:45	5.09	18.72"
"6/8/2019 8:00	4.76	18.72"
"6/8/2019 8:15	4.98	18.74"
"6/8/2019 8:30	5.18	18.74"
"6/8/2019 8:45	5.23	18.76"
"6/8/2019 9:00	5.22	18.8"
"6/8/2019 9:15	5.16	18.84"
"6/8/2019 9:30	4.75	18.88"
"6/8/2019 9:45	4.78	18.94"
"6/8/2019 10:00	4.65	19"
"6/8/2019 10:15	4.6	19.04"
"6/8/2019 10:30	4.28	19.12"
"6/8/2019 10:45	4.23	19.18"
"6/8/2019 11:00	5.08	19.26"
"6/8/2019 11:15	5.41	19.34"
"6/8/2019 11:30	4.32	19.44"
"6/8/2019 11:45	3.63	19.54"
"6/8/2019 12:00	4.43	19.64"
"6/8/2019 12:15	3.89	19.72"
"6/8/2019 12:30	5.36	19.82"
"6/8/2019 12:45	6.55	19.92"
"6/8/2019 13:00	6.72	20"
"6/8/2019 13:15	6.62	20.08"
"6/8/2019 13:30	7.06	20.16"
"6/8/2019 13:45	6.73	20.24"
"6/8/2019 14:00	7.02	20.32"
"6/8/2019 14:15	7.9	20.38"
"6/8/2019 14:30	8.16	20.44"
"6/8/2019 14:45	7.38	20.5"
"6/8/2019 15:00	7.41	20.56"
"6/8/2019 15:15	8.71	20.6"
"6/8/2019 15:30	7.9	20.64"
"6/8/2019 15:45	7.59	20.68"
"6/8/2019 16:00	4.58	20.7"
"6/8/2019 16:15	6.8	20.7"
"6/8/2019 16:30	6.61	20.72"
"6/8/2019 16:45	7.09	20.74"
"6/8/2019 17:00	7.52	20.74"
"6/8/2019 17:15	6.91	20.74"
"6/8/2019 17:30	6.43	20.72"
"6/8/2019 17:45	6.17	20.7"
"6/8/2019 18:00	6.5	20.7"
"6/8/2019 18:15	6	20.68"
"6/8/2019 18:30	4.66	20.66"
"6/8/2019 18:45	5.11	20.64"
"6/8/2019 19:00	4.9	20.62"
"6/8/2019 19:15	3.87	20.6"
"6/8/2019 19:30	3.06	20.56"
"6/8/2019 19:45	2.38	20.54"
"6/8/2019 20:00	3.31	20.54"
"6/8/2019 20:15	3.28	20.52"
"6/8/2019 20:30	2.92	20.52"
"6/8/2019 20:45	2.36	20.5"
"6/8/2019 21:00	3.38	20.48"
"6/8/2019 21:15	2.1	20.46"
"6/8/2019 21:30	2.03	20.46"
"6/8/2019 21:45	2.17	20.44"
"6/8/2019 22:00	1.66	20.44"
"6/8/2019 22:15	1.49	20.44"
"6/8/2019 22:30	1.69	20.42"
"6/8/2019 22:45	1.82	20.42"
"6/8/2019 23:00	1.31	20.42"
"6/8/2019 23:15	1.05	20.42"
"6/8/2019 23:30	0.91	20.4"
"6/8/2019 23:45	0.8	20.42"
"6/9/2019 0:00	0.84	20.42"
"6/9/2019 0:15	0.92	20.42"
"6/9/2019 0:30	0.63	20.42"
"6/9/2019 0:45	0.88	20.42"
"6/9/2019 1:00	0.57	20.42"
"6/9/2019 1:15	0.46	20.44"
"6/9/2019 1:30	0.51	20.44"
"6/9/2019 1:45	0.84	20.42"
"6/9/2019 2:00	0.51	20.42"
"6/9/2019 2:15	0.34	20.42"
"6/9/2019 2:30	0.3	20.4"
"6/9/2019 2:45	0.26	20.4"
"6/9/2019 3:00	0.19	20.38"
"6/9/2019 3:15	0.14	20.36"
"6/9/2019 3:30	0.17	20.34"
"6/9/2019 3:45	0.29	20.32"
"6/9/2019 4:00	0.56	20.28"
"6/9/2019 4:15	0.44	20.26"
"6/9/2019 4:30	0.8	20.22"
"6/9/2019 4:45	1.28	20.2"
"6/9/2019 5:00	1.68	20.16"
"6/9/2019 5:15	2.18	20.14"
"6/9/2019 5:30	1.81	20.12"
"6/9/2019 5:45	1.78	20.1"
"6/9/2019 6:00	1.69	20.08"
"6/9/2019 6:15	1.75	20.06"
"6/9/2019 6:30	1.48	20.04"
"6/9/2019 6:45	1.75	20.04"
"6/9/2019 7:00	1.82	20.04"
"6/9/2019 7:15	2.68	20.04"
"6/9/2019 7:30	2.97	20.06"
"6/9/2019 7:45	3.36	20.06"
"6/9/2019 8:00	2.4	20.1"
"6/9/2019 8:15	2.44	20.12"
"6/9/2019 8:30	2.19	20.14"
"6/9/2019 8:45	3.24	20.18"
"6/9/2019 9:00	2.22	20.2"
"6/9/2019 9:15	2.09	20.24"
"6/9/2019 9:30	1.72	20.26"
"6/9/2019 9:45	1.34	20.3"
"6/9/2019 10:00	1.48	20.34"
"6/9/2019 10:15	1.72	20.38"
"6/9/2019 10:30	1.32	20.44"
"6/9/2019 10:45	1.64	20.5"
"6/9/2019 11:00	1.45	20.56"
"6/9/2019 11:15	1.77	20.64"
"6/9/2019 11:30	2.04	20.7"
"6/9/2019 11:45	2.11	20.76"
"6/9/2019 12:00	3.12	20.84"
"6/9/2019 12:15	3.5	20.88"
"6/9/2019 12:30	2.82	20.96"
"6/9/2019 12:45	2.55	21"
"6/9/2019 13:00	3.24	21.08"
"6/9/2019 13:15	3.99	21.14"
"6/9/2019 13:30	3.35	21.18"
"6/9/2019 13:45	4.31	21.24"
"6/9/2019 14:00	4.27	21.3"
"6/9/2019 14:15	3.48	21.34"
"6/9/2019 14:30	4.54	21.38"
"6/9/2019 14:45	4.47	21.44"
"6/9/2019 15:00	5.39	21.48"
"6/9/2019 15:15	5.13	21.52"
"6/9/2019 15:30	4.32	21.54"
"6/9/2019 15:45	4.5	21.58"
"6/9/2019 16:00	4.86	21.6"
"6/9/2019 16:15	5.1	21.62"
"6/9/2019 16:30	4.6	21.64"
"6/9/2019 16:45	4.82	21.66"
"6/9/2019 17:00	4.9	21.66"
"6/9/2019 17:15	5.79	21.66"
"6/9/2019 17:30	3.91	21.68"
"6/9/2019 17:45	4.08	21.68"
"6/9/2019 18:00	4.32	21.66"
"6/9/2019 18:15	3.77	21.66"
"6/9/2019 18:30	3.86	21.66"
"6/9/2019 18:45	3.17	21.64"
"6/9/2019 19:00	3.84	21.64"
"6/9/2019 19:15	2.64	21.62"
"6/9/2019 19:30	3.47	21.62"
"6/9/2019 19:45	2.55	21.6"
"6/9/2019 20:00	3.45	21.6"
"6/9/2019 20:15	2.41	21.6"
"6/9/2019 20:30	2.56	21.58"
"6/9/2019 20:45	2.55	21.58"
"6/9/2019 21:00	2.22	21.58"
"6/9/2019 21:15	3.01	21.56"
"6/9/2019 21:30	2.55	21.56"
"6/9/2019 21:45	2.53	21.56"
"6/9/2019 22:00	2.11	21.56"
"6/9/2019 22:15	1.91	21.54"
"6/9/2019 22:30	1.72	21.54"
"6/9/2019 22:45	1.55	21.56"
"6/9/2019 23:00	1.24	21.56"
"6/9/2019 23:15	1.28	21.54"
"6/9/2019 23:30	1.25	21.54"
"6/9/2019 23:45	1.15	21.54"
"6/10/2019 0:00	1.04	21.54"
"6/10/2019 0:15	0.83	21.56"
"6/10/2019 0:30	0.9	21.56"
"6/10/2019 0:45	0.97	21.58"
"6/10/2019 1:00	0.77	21.58"
"6/10/2019 1:15	0.73	21.56"
"6/10/2019 1:30	0.48	21.54"
"6/10/2019 1:45	0.37	21.54"
"6/10/2019 2:00	0.66	21.56"
"6/10/2019 2:15	0.33	21.56"
"6/10/2019 2:30	0.21	21.54"
"6/10/2019 2:45	0.28	21.56"
"6/10/2019 3:00	0.27	21.54"
"6/10/2019 3:15	0.27	21.56"
"6/10/2019 3:30	0.13	21.54"
"6/10/2019 3:45	0.17	21.54"
"6/10/2019 4:00	0.14	21.56"
"6/10/2019 4:15	0.14	21.54"
"6/10/2019 4:30	0.09	21.54"
"6/10/2019 4:45	0.04	21.54"
"6/10/2019 5:00	0.11	21.52"
"6/10/2019 5:15	0.15	21.54"
"6/10/2019 5:30	0.18	21.56"
"6/10/2019 5:45	0.32	21.6"
"6/10/2019 6:00	0.29	21.6"
"6/10/2019 6:15	0.32	21.58"
"6/10/2019 6:30	0.2	21.62"
"6/10/2019 6:45	0.2	21.7"
"6/10/2019 7:00	0.03	21.72"
"6/10/2019 7:15	0.05	21.74"
"6/10/2019 7:30	0.03	21.74"
"6/10/2019 7:45	1.21	21.74"
"6/10/2019 8:00	1.79	21.76"
"6/10/2019 8:15	1.92	21.78"
"6/10/2019 8:30	1.71	21.84"
"6/10/2019 8:45	1.48	21.86"
"6/10/2019 9:00	1.45	21.9"
"6/10/2019 9:15	1.12	21.96"
"6/10/2019 9:30	0.62	22"
"6/10/2019 9:45	0.63	22.06"
"6/10/2019 10:00	1.08	22.1"
"6/10/2019 10:15	1.01	22.14"
"6/10/2019 10:30	0.97	22.22"
"6/10/2019 10:45	1.44	22.3"
"6/10/2019 11:00	1.94	22.38"
"6/10/2019 11:15	3.95	22.46"
"6/10/2019 11:30	3.56	22.54"
"6/10/2019 11:45	4.12	22.62"
"6/10/2019 12:00	6.69	22.7"
"6/10/2019 12:15	5.38	22.78"
"6/10/2019 12:30	5.71	22.84"
"6/10/2019 12:45	6.86	22.96"
"6/10/2019 13:00	6.88	23.04"
"6/10/2019 13:15	6	23.12"
"6/10/2019 13:30	7.2	23.2"
"6/10/2019 13:45	6.21	23.28"
"6/10/2019 14:00	6.72	23.34"
"6/10/2019 14:15	6.64	23.4"
"6/10/2019 14:30	6.86	23.46"
"6/10/2019 14:45	6.21	23.52"
"6/10/2019 15:00	6.09	23.56"
"6/10/2019 15:15	6.94	23.6"
"6/10/2019 15:30	7.11	23.64"
"6/10/2019 15:45	7.82	23.66"
"6/10/2019 16:00	7.92	23.68"
"6/10/2019 16:15	7.1	23.7"
"6/10/2019 16:30	6.41	23.7"
"6/10/2019 16:45	5.25	23.72"
"6/10/2019 17:00	7.78	23.72"
"6/10/2019 17:15	7.06	23.7"
"6/10/2019 17:30	7.09	23.7"
"6/10/2019 17:45	6.88	23.7"
"6/10/2019 18:00	6.2	23.68"
"6/10/2019 18:15	5.04	23.66"
"6/10/2019 18:30	6.06	23.64"
"6/10/2019 18:45	4.83	23.6"
"6/10/2019 19:00	5.16	23.58"
"6/10/2019 19:15	4.58	23.56"
"6/10/2019 19:30	4.41	23.54"
"6/10/2019 19:45	3.48	23.52"
"6/10/2019 20:00	3.43	23.5"
"6/10/2019 20:15	3.24	23.48"
"6/10/2019 20:30	3.12	23.46"
"6/10/2019 20:45	3.01	23.44"
"6/10/2019 21:00	3.22	23.42"
"6/10/2019 21:15	3.34	23.4"
"6/10/2019 21:30	2.72	23.4"
"6/10/2019 21:45	2.16	23.4"
"6/10/2019 22:00	2.09	23.38"
"6/10/2019 22:15	1.45	23.38"
"6/10/2019 22:30	1.69	23.38"
"6/10/2019 22:45	1.36	23.4"
"6/10/2019 23:00	1.53	23.36"
"6/10/2019 23:15	1.33	23.36"
"6/10/2019 23:30	1.77	23.38"
"6/10/2019 23:45	0.97	23.38"
"6/11/2019 0:00	1.09	23.36"
"6/11/2019 0:15	0.95	23.36"
"6/11/2019 0:30	1.04	23.36"
"6/11/2019 0:45	0.73	23.36"
"6/11/2019 1:00	0.54	23.38"
"6/11/2019 1:15	0.4	23.34"
"6/11/2019 1:30	0.33	23.36"
"6/11/2019 1:45	0.38	23.38"
"6/11/2019 2:00	0.19	23.36"
"6/11/2019 2:15	0.27	23.36"
"6/11/2019 2:30	0.14	23.36"
"6/11/2019 2:45	0.18	23.36"
"6/11/2019 3:00	0.16	23.36"
"6/11/2019 3:15	0.06	23.36"
"6/11/2019 3:30	0.12	23.38"
"6/11/2019 3:45	0.09	23.36"
"6/11/2019 4:00	0.11	23.36"
"6/11/2019 4:15	0.2	23.32"
"6/11/2019 4:30	0.13	23.3"
"6/11/2019 4:45	0.2	23.36"
"6/11/2019 5:00	0.09	23.38"
"6/11/2019 5:15	0.04	23.4"
"6/11/2019 5:30	0.09	23.38"
"6/11/2019 5:45	0.16	23.38"
"6/11/2019 6:00	0.37	23.4"
"6/11/2019 6:15	1.15	23.42"
"6/11/2019 6:30	0.29	23.4"
"6/11/2019 6:45	0.89	23.44"
"6/11/2019 7:00	0.58	23.4"
"6/11/2019 7:15	0.44	23.4"
"6/11/2019 7:30	0.86	23.42"
"6/11/2019 7:45	1.81	23.44"
"6/11/2019 8:00	0.96	23.46"
"6/11/2019 8:15	0.7	23.48"
"6/11/2019 8:30	0.94	23.5"
"6/11/2019 8:45	0.54	23.54"
"6/11/2019 9:00	0.32	23.58"
"6/11/2019 9:15	0.22	23.64"
"6/11/2019 9:30	0.2	23.7"
"6/11/2019 9:45	0.2	23.74"
"6/11/2019 10:00	0.46	23.82"
"6/11/2019 10:15	0.59	23.88"
"6/11/2019 10:30	1.15	23.94"
"6/11/2019 10:45	1.37	24.02"
"6/11/2019 11:00	4.92	24.1"
"6/11/2019 11:15	4.88	24.18"
"6/11/2019 11:30	3.21	24.28"
"6/11/2019 11:45	6.04	24.36"
"6/11/2019 12:00	4.98	24.44"
"6/11/2019 12:15	4.98	24.54"
"6/11/2019 12:30	7.95	24.62"
"6/11/2019 12:45	6.65	24.7"
"6/11/2019 13:00	8.26	24.78"
"6/11/2019 13:15	7.14	24.86"
"6/11/2019 13:30	6.98	24.94"
"6/11/2019 13:45	8.65	25.02"
"6/11/2019 14:00	7.6	25.1"
"6/11/2019 14:15	8.37	25.16"
"6/11/2019 14:30	11.43	25.22"
"6/11/2019 14:45	12.61	25.26"
"6/11/2019 15:00	10.49	25.3"
"6/11/2019 15:15	8.55	25.34"
"6/11/2019 15:30	9.24	25.36"
"6/11/2019 15:45	9.4	25.38"
"6/11/2019 16:00	9.16	25.4"
"6/11/2019 16:15	7.77	25.42"
"6/11/2019 16:30	8.26	25.44"
"6/11/2019 16:45	4.58	25.46"
"6/11/2019 17:00	5.47	25.44"
"6/11/2019 17:15	6.32	25.44"
"6/11/2019 17:30	7	25.42"
"6/11/2019 17:45	6.86	25.42"
"6/11/2019 18:00	7.26	25.4"
"6/11/2019 18:15	6.43	25.38"
"6/11/2019 18:30	6.75	25.38"
"6/11/2019 18:45	2.98	25.36"
"6/11/2019 19:00	3.68	25.34"
"6/11/2019 19:15	2.64	25.34"
"6/11/2019 19:30	2.27	25.28"
"6/11/2019 19:45	1.69	25.28"
"6/11/2019 20:00	2.55	25.24"
"6/11/2019 20:15	3.03	25.24"
"6/11/2019 20:30	4.77	25.2"
"6/11/2019 20:45	4.39	25.18"
"6/11/2019 21:00	3.95	25.14"
"6/11/2019 21:15	3.29	25.14"
"6/11/2019 21:30	2.28	25.12"
"6/11/2019 21:45	1.44	25.1"
"6/11/2019 22:00	1.07	25.1"
"6/11/2019 22:15	0.5	25.08"
"6/11/2019 22:30	0.56	25.1"
"6/11/2019 22:45	0.5	25.08"
"6/11/2019 23:00	0.33	25.08"
"6/11/2019 23:15	0.83	25.08"
"6/11/2019 23:30	0.79	25.04"
"6/11/2019 23:45	0.68	25.06"
"6/12/2019 0:00	0.94	25"
"6/12/2019 0:15	0.89	25.02"
"6/12/2019 0:30	0.97	25.04"
"6/12/2019 0:45	0.43	25.04"
"6/12/2019 1:00	0.25	25.02"
"6/12/2019 1:15	0.45	25.02"
"6/12/2019 1:30	1.18	25.04"
"6/12/2019 1:45	1.45	25"
"6/12/2019 2:00	1.17	25.06"
"6/12/2019 2:15	0.75	25.04"
"6/12/2019 2:30	1.71	25.04"
"6/12/2019 2:45	0.8	25.04"
"6/12/2019 3:00	0.74	25.02"
"6/12/2019 3:15	0.25	25.02"
"6/12/2019 3:30	0.25	25.02"
"6/12/2019 3:45	0.79	25.04"
"6/12/2019 4:00	0.21	25.04"
"6/12/2019 4:15	0.64	25.04"
"6/12/2019 4:30	0.35	25"
"6/12/2019 4:45	0.43	25.08"
"6/12/2019 5:00	0.83	25.08"
"6/12/2019 5:15	1.2	25.06"
"6/12/2019 5:30	0.45	25.06"
"6/12/2019 5:45	0.38	25.08"
"6/12/2019 6:00	0.16	25.08"
